year,age,gender,education,income_range,income_numerical,count,ZHVI_avg,Income Needed_avg,ZHVI_max,Income Needed_max,ZHVI_min,Income Needed_min,ZHVI_med,Income Needed_med
2013,<18,Female,Bachelor's degree or higher,"\$15,000 to \$24,999",19999,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,Bachelor's degree or higher,"\$25,000 to \$34,999",29999,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,Bachelor's degree or higher,"\$35,000 to \$49,999",42499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,Bachelor's degree or higher,"\$50,000 to \$74,999",62499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,Bachelor's degree or higher,"\$75,000 and over",75000,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,Bachelor's degree or higher,No Income,0,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,Bachelor's degree or higher,No Income,0,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$5,000 to \$9,999",7499,"8,200",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$10,000 to \$14,999",12499,"3,205",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$15,000 to \$24,999",19999,"1,879",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$25,000 to \$34,999",29999,48,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$35,000 to \$49,999",42499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$50,000 to \$74,999",62499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$75,000 and over",75000,76,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"360,233",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"360,233",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$5,000 to \$9,999",7499,"1,702",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$10,000 to \$14,999",12499,393,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$15,000 to \$24,999",19999,84,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$25,000 to \$34,999",29999,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$35,000 to \$49,999",42499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$50,000 to \$74,999",62499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$75,000 and over",75000,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"42,223",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"42,223",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$5,000 to \$9,999",7499,98,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$10,000 to \$14,999",12499,129,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$15,000 to \$24,999",19999,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$25,000 to \$34,999",29999,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$35,000 to \$49,999",42499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$50,000 to \$74,999",62499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$75,000 and over",75000,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"2,413",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"2,413",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$5,000 to \$9,999",7499,"1,451",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$10,000 to \$14,999",12499,556,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$15,000 to \$24,999",19999,384,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$25,000 to \$34,999",29999,51,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$35,000 to \$49,999",42499,49,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$50,000 to \$74,999",62499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$75,000 and over",75000,86,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"67,723",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"67,723",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$5,000 to \$9,999",7499,"4,545",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$10,000 to \$14,999",12499,"1,362",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$15,000 to \$24,999",19999,709,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$25,000 to \$34,999",29999,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$35,000 to \$49,999",42499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$50,000 to \$74,999",62499,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,"\$75,000 and over",75000,0,302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"151,208",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"151,208",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"151,208",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,<18,Female,No high school diploma,No Income,0,"151,208",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,No Income,0,"151,208",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$5,000 to \$9,999",7499,"138,012",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$10,000 to \$14,999",12499,"163,691",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$15,000 to \$24,999",19999,"304,257",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$25,000 to \$34,999",29999,"223,959",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$35,000 to \$49,999",42499,"222,192",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$50,000 to \$74,999",62499,"217,674",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$75,000 and over",75000,"126,945",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,No Income,0,"228,725",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,No Income,0,"228,725",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$5,000 to \$9,999",7499,"23,173",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$10,000 to \$14,999",12499,"25,791",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
2013,18-64,Male,High school or equivalent,"\$15,000 to \$24,999",19999,"28,526",302336.0993075557,139378.67422156973,691099.1632945708,1266849.1147459357,132068.32434741972,27423.005514992616,236525.8103952069,61819.38543274881
