Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2014,65 to 80+,Female,No high school diploma,Other,"$25,000 to $34,999","3,539"
2014,65 to 80+,Female,No high school diploma,Other,"$35,000 to $49,999","1,241"
2014,65 to 80+,Female,No high school diploma,Other,"$50,000 to $74,999",270
2014,65 to 80+,Female,No high school diploma,Other,"$75,000 and over",137
2014,65 to 80+,Female,No high school diploma,Other,No Income,"42,288"
2023,00 to 17,Male,High school or equivalent,White,"$5,000 to $9,999","1,378"
2023,00 to 17,Male,High school or equivalent,White,"$10,000 to $14,999",474
2023,00 to 17,Male,High school or equivalent,White,"$15,000 to $24,999",175
2023,00 to 17,Male,High school or equivalent,White,"$25,000 to $34,999",0
2023,00 to 17,Male,High school or equivalent,White,"$35,000 to $49,999",0
2023,00 to 17,Male,High school or equivalent,White,"$50,000 to $74,999",543
2023,00 to 17,Male,High school or equivalent,White,"$75,000 and over",0
2023,00 to 17,Male,High school or equivalent,White,No Income,"5,888"
2023,00 to 17,Male,High school or equivalent,African American,No Income,"5,888"
2023,00 to 17,Male,High school or equivalent,African American,"$5,000 to $9,999",95
2023,00 to 17,Male,High school or equivalent,African American,"$10,000 to $14,999",282
2023,00 to 17,Male,High school or equivalent,African American,"$15,000 to $24,999",139
2023,00 to 17,Male,High school or equivalent,African American,"$25,000 to $34,999",0
2023,00 to 17,Male,High school or equivalent,African American,"$35,000 to $49,999",0
2023,00 to 17,Male,High school or equivalent,African American,"$50,000 to $74,999",0
2023,00 to 17,Male,High school or equivalent,African American,"$75,000 and over",0
2023,00 to 17,Male,High school or equivalent,African American,No Income,"1,062"
2023,00 to 17,Male,High school or equivalent,Native American,No Income,"1,062"
2023,00 to 17,Male,High school or equivalent,Native American,"$5,000 to $9,999",0
2023,00 to 17,Male,High school or equivalent,Native American,"$10,000 to $14,999",65
2023,00 to 17,Male,High school or equivalent,Native American,"$15,000 to $24,999",0
2023,00 to 17,Male,High school or equivalent,Native American,"$25,000 to $34,999",0
2023,00 to 17,Male,High school or equivalent,Native American,"$35,000 to $49,999",0
2023,00 to 17,Male,High school or equivalent,Native American,"$50,000 to $74,999",0
2023,00 to 17,Male,High school or equivalent,Native American,"$75,000 and over",0
2023,00 to 17,Male,High school or equivalent,Native American,No Income,0
2023,00 to 17,Male,High school or equivalent,Asian,No Income,0
2023,00 to 17,Male,High school or equivalent,Asian,"$5,000 to $9,999",58
2023,00 to 17,Male,High school or equivalent,Asian,"$10,000 to $14,999",0
2023,00 to 17,Male,High school or equivalent,Asian,"$15,000 to $24,999",0
2023,00 to 17,Male,High school or equivalent,Asian,"$25,000 to $34,999",0
2023,00 to 17,Male,High school or equivalent,Asian,"$35,000 to $49,999",0
2023,00 to 17,Male,High school or equivalent,Asian,"$50,000 to $74,999",0
2023,00 to 17,Male,High school or equivalent,Asian,"$75,000 and over",93
2023,00 to 17,Male,High school or equivalent,Asian,No Income,"4,159"
2023,00 to 17,Male,High school or equivalent,Other,No Income,"4,159"
2023,00 to 17,Male,High school or equivalent,Other,"$5,000 to $9,999","1,423"
2023,00 to 17,Male,High school or equivalent,Other,"$10,000 to $14,999",582
2023,00 to 17,Male,High school or equivalent,Other,"$15,000 to $24,999",892
2023,00 to 17,Male,High school or equivalent,Other,"$25,000 to $34,999",386
2023,00 to 17,Male,High school or equivalent,Other,"$35,000 to $49,999",0
2023,00 to 17,Male,High school or equivalent,Other,"$50,000 to $74,999",0
2023,00 to 17,Male,High school or equivalent,Other,"$75,000 and over",0
2023,00 to 17,Male,High school or equivalent,Other,No Income,"10,967"
2023,00 to 17,Male,High school or equivalent,Other,No Income,"10,967"
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,No Income,"10,967"
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",384
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,"$75,000 and over",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",White,No Income,"2,362"
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,No Income,"2,362"
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",244
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",African American,No Income,198
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,No Income,198
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$5,000 to $9,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$10,000 to $14,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$15,000 to $24,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$25,000 to $34,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$35,000 to $49,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$50,000 to $74,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,"$75,000 and over",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Native American,No Income,0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,No Income,0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",121
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Asian,No Income,451
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,No Income,451
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",422
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",98
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",51
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",250
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over",0
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,No Income,"2,027"
2023,00 to 17,Male,"Some college, less than 4-yr degree",Other,No Income,"2,027"
2023,00 to 17,Male,Bachelor's degree or higher,White,No Income,"2,027"
2023,00 to 17,Male,Bachelor's degree or higher,White,"$5,000 to $9,999",0
2023,00 to 17,Male,Bachelor's degree or higher,White,"$10,000 to $14,999",0
2023,00 to 17,Male,Bachelor's degree or higher,White,"$15,000 to $24,999",0
2023,00 to 17,Male,Bachelor's degree or higher,White,"$25,000 to $34,999",0
2023,00 to 17,Male,Bachelor's degree or higher,White,"$35,000 to $49,999",0
2023,00 to 17,Male,Bachelor's degree or higher,White,"$50,000 to $74,999",0
2023,00 to 17,Male,Bachelor's degree or higher,White,"$75,000 and over",0
2023,00 to 17,Male,Bachelor's degree or higher,White,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,African American,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,"$75,000 and over",0
2023,00 to 17,Male,Bachelor's degree or higher,African American,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$5,000 to $9,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$10,000 to $14,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$15,000 to $24,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$25,000 to $34,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$35,000 to $49,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$50,000 to $74,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,"$75,000 and over",0
2023,00 to 17,Male,Bachelor's degree or higher,Native American,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,"$75,000 and over",0
2023,00 to 17,Male,Bachelor's degree or higher,Asian,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Other,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,"$75,000 and over",0
2023,00 to 17,Male,Bachelor's degree or higher,Other,No Income,0
2023,00 to 17,Male,Bachelor's degree or higher,Other,No Income,0
2023,00 to 17,Male,No high school diploma,White,No Income,0
2023,00 to 17,Male,No high school diploma,White,"$5,000 to $9,999","8,296"
2023,00 to 17,Male,No high school diploma,White,"$10,000 to $14,999","4,362"
2023,00 to 17,Male,No high school diploma,White,"$15,000 to $24,999","2,963"
2023,00 to 17,Male,No high school diploma,White,"$25,000 to $34,999",962
2023,00 to 17,Male,No high school diploma,White,"$35,000 to $49,999",309
2023,00 to 17,Male,No high school diploma,White,"$50,000 to $74,999",0
2023,00 to 17,Male,No high school diploma,White,"$75,000 and over",279
2023,00 to 17,Male,No high school diploma,White,No Income,"1,261,541"
2023,00 to 17,Male,No high school diploma,African American,No Income,"1,261,541"
2023,00 to 17,Male,No high school diploma,African American,"$5,000 to $9,999","1,951"
2023,00 to 17,Male,No high school diploma,African American,"$10,000 to $14,999",965
2023,00 to 17,Male,No high school diploma,African American,"$15,000 to $24,999",502
2023,00 to 17,Male,No high school diploma,African American,"$25,000 to $34,999",0
2023,00 to 17,Male,No high school diploma,African American,"$35,000 to $49,999",207
2023,00 to 17,Male,No high school diploma,African American,"$50,000 to $74,999",0
2023,00 to 17,Male,No high school diploma,African American,"$75,000 and over",0
2023,00 to 17,Male,No high school diploma,African American,No Income,"209,131"
2023,00 to 17,Male,No high school diploma,Native American,No Income,"209,131"
2023,00 to 17,Male,No high school diploma,Native American,"$5,000 to $9,999",189
2023,00 to 17,Male,No high school diploma,Native American,"$10,000 to $14,999",0
2023,00 to 17,Male,No high school diploma,Native American,"$15,000 to $24,999",36
2023,00 to 17,Male,No high school diploma,Native American,"$25,000 to $34,999",0
2023,00 to 17,Male,No high school diploma,Native American,"$35,000 to $49,999",0
2023,00 to 17,Male,No high school diploma,Native American,"$50,000 to $74,999",0
2023,00 to 17,Male,No high school diploma,Native American,"$75,000 and over",0
2023,00 to 17,Male,No high school diploma,Native American,No Income,"50,537"
2023,00 to 17,Male,No high school diploma,Asian,No Income,"50,537"
2023,00 to 17,Male,No high school diploma,Asian,"$5,000 to $9,999",901
2023,00 to 17,Male,No high school diploma,Asian,"$10,000 to $14,999",621
2023,00 to 17,Male,No high school diploma,Asian,"$15,000 to $24,999",726
2023,00 to 17,Male,No high school diploma,Asian,"$25,000 to $34,999",272
2023,00 to 17,Male,No high school diploma,Asian,"$35,000 to $49,999",0
2023,00 to 17,Male,No high school diploma,Asian,"$50,000 to $74,999",0
2023,00 to 17,Male,No high school diploma,Asian,"$75,000 and over",93
2023,00 to 17,Male,No high school diploma,Asian,No Income,"550,329"
2023,00 to 17,Male,No high school diploma,Other,No Income,"550,329"
2023,00 to 17,Male,No high school diploma,Other,"$5,000 to $9,999","12,377"
2023,00 to 17,Male,No high school diploma,Other,"$10,000 to $14,999","8,245"
2023,00 to 17,Male,No high school diploma,Other,"$15,000 to $24,999","2,057"
2023,00 to 17,Male,No high school diploma,Other,"$25,000 to $34,999","1,746"
2023,00 to 17,Male,No high school diploma,Other,"$35,000 to $49,999",401
2023,00 to 17,Male,No high school diploma,Other,"$50,000 to $74,999",0
2023,00 to 17,Male,No high school diploma,Other,"$75,000 and over",0
2023,00 to 17,Male,No high school diploma,Other,No Income,"2,173,775"
2023,00 to 17,Male,No high school diploma,Other,No Income,"2,173,775"
2023,00 to 17,Male,No high school diploma,Other,No Income,"2,173,775"
2023,00 to 17,Female,High school or equivalent,White,No Income,"2,173,775"
2023,00 to 17,Female,High school or equivalent,White,"$5,000 to $9,999",684
2023,00 to 17,Female,High school or equivalent,White,"$10,000 to $14,999",490
2023,00 to 17,Female,High school or equivalent,White,"$15,000 to $24,999",86
2023,00 to 17,Female,High school or equivalent,White,"$25,000 to $34,999",340
2023,00 to 17,Female,High school or equivalent,White,"$35,000 to $49,999",0
2023,00 to 17,Female,High school or equivalent,White,"$50,000 to $74,999",0
2023,00 to 17,Female,High school or equivalent,White,"$75,000 and over",0
2023,00 to 17,Female,High school or equivalent,White,No Income,"7,699"
2023,00 to 17,Female,High school or equivalent,African American,No Income,"7,699"
2023,00 to 17,Female,High school or equivalent,African American,"$5,000 to $9,999",189
2023,00 to 17,Female,High school or equivalent,African American,"$10,000 to $14,999",0
2023,00 to 17,Female,High school or equivalent,African American,"$15,000 to $24,999",0
2023,00 to 17,Female,High school or equivalent,African American,"$25,000 to $34,999",0
